Name,Occurrence,Ambig 3,Ambig 2,Ambig 1,Ambig 0
guosun,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
kunjie,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
quanke,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
ane,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
helei,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
daoli,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
fangchen,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
nangzhong,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
lieyi,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
kongjian,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
zhitong,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
xueting,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
boyao,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
mengfang,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
juyi,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
zidong,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
songmao,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
shuxing,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
taoyu,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
fengqi,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
pingnan,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
jiashi,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
kedi,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
zhaoping,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
shaodong,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
wenxing,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
mengyue,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
yuchou,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
peini,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
huanxiang,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
enguo,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
tapan,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
damen,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
liuping,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
chikong,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
qianni,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
sizhen,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
heqin,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
xianling,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
juling,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
changliang,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
sanqiang,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
zhongdan,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
shanrui,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
shengzong,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
xuezhou,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
baoqiu,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
haozheng,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
kaixian,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
shouming,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
gongjun,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
zhimao,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
tingsheng,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
daoben,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
zhongtao,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
pingchi,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
jianyao,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
zhongkui,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
shurun,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
sanjiang,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
daliang,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
zhengzhang,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
peiyin,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
chengrong,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
maozhong,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
guochuan,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
zuhe,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
chenhuang,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
zongyong,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
taolue,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
yuzhe,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
pingkun,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
daidi,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
judong,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
pingfeng,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
budan,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
yuanqiong,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
xinghuo,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
dingkai,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
tiangang,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
xinding,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
zejia,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
donghan,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
xiongjian,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
huanqiang,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
zhengan,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
lita,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
chuanshan,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
cunzhou,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
xianchu,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
zhanyong,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
wengkong,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
anhui,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
shenchi,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
danfei,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
lejian,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
cano,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
zhongtang,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
maode,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
yingshu,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
zhanhui,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
eryi,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
yuancan,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
bingpeng,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
sanli,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
logan,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
mengqiao,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
yingtao,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
ninghan,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
suo,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
riqiang,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
dajie,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
jizong,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
bingning,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
fengpu,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
yishu,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
fulu,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
yinlai,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
kongbin,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
peizhuang,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
zhezhou,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
chengning,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
geli,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
shaochen,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
xiding,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
wuyin,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
xianhuan,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
lanju,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
gennian,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
yingpeng,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
youchuang,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
ningxiong,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
congyong,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
tianshuang,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
huangpao,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
baoqi,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
kunli,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
chengbing,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
jiji,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
yanda,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
youxian,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
zhaotong,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
dakuan,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
mingbao,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
zhouhua,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
juen,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
pien,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
ziquan,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
chuangang,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
weipang,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
junpu,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
erkui,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
wenpu,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
xinhan,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
maozi,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
junxun,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
poan,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
chengbang,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
fangruo,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
rurong,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
fenghuang,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
wujuan,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
hezhe,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
minyan,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
jiaxu,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
quanfang,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
xiaozheng,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
changda,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
cheyi,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
zeyang,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
lingwei,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
yingrao,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
muyi,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
pengwen,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
naishuo,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
qiwang,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
liangtu,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
fufu,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
xianglan,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
luhua,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
tianjian,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
hongzhao,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
rongtian,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
huashen,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
baoxing,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
taoyun,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
tengchuan,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
zeren,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
lenian,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
mingta,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
jinkuan,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
yanyang,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
haochuan,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
fanfan,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
kangnian,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
guogui,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
zaili,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
qungang,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
zengxiao,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
shunfa,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
zuomin,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
mentian,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
chihou,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
yangta,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
chuoling,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
chouyong,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
yilian,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
tanghuang,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
zhongbo,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
cailian,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
jinlei,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
zimao,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
chuanxiong,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
qingbiao,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
huichi,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
qingchong,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
dongqiang,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
peishen,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
anxiao,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
guangcai,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
kong,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
heitou,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
gaohua,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
cunyan,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
feiyun,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
guoting,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
heqiu,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
longchuan,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
liuyue,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
wanzeng,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
zetu,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
sichun,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
gongru,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
yongwen,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
yanfu,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
feibai,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
ona,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
guokai,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
xipan,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
zilu,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
tipin,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
lulai,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
shizheng,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
tongzeng,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
shanjun,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
ruping,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
dinglan,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
jianzu,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
shibiao,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
hongchu,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
chongjie,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
guozuo,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
yutai,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
xiankun,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
quji,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
